dataset,panel,kind,model,value,n_panels,n_cols_missing,n_full,n_dev,n_holdout
sweep_42739,-1,fit,lca_1,-3.912865155918063,9,37,24,60000,60000
sweep_42739,-1,fit,lca_2,-3.4177549507540403,9,37,24,60000,60000
sweep_42739,-1,fit,lca_5,-3.083769433653988,9,37,24,60000,60000
sweep_42739,-1,fit,lca_10,-2.936496273254,9,37,24,60000,60000
sweep_42739,-1,fit,lca_20,-2.923239994278434,9,37,24,60000,60000
sweep_42739,-1,fit,lca_50,-2.912889586014979,9,37,24,60000,60000
sweep_42739,-1,fit,lca_100,-2.911087513900132,9,37,24,60000,60000
sweep_42739,0,auroc,values,0.8522675563350718,9,37,24,60000,60000
sweep_42739,0,auroc,panels_tree,0.9074229569394227,9,37,24,60000,60000
sweep_42739,0,auroc,panels_l1,0.8991043576743043,9,37,24,60000,60000
sweep_42739,0,auroc,lca_1,0.5,9,37,24,60000,60000
sweep_42739,0,auroc,lca_2,0.780987279997332,9,37,24,60000,60000
sweep_42739,0,auroc,lca_5,0.7156993803253778,9,37,24,60000,60000
sweep_42739,0,auroc,lca_10,0.9015605642733971,9,37,24,60000,60000
sweep_42739,0,auroc,lca_20,0.9049246901566202,9,37,24,60000,60000
sweep_42739,0,auroc,lca_50,0.9026583706910642,9,37,24,60000,60000
sweep_42739,0,auroc,lca_100,0.9055166568210467,9,37,24,60000,60000
sweep_42739,0,auroc,both,0.953865176884998,9,37,24,60000,60000
sweep_42739,1,auroc,values,0.7057250061196496,9,37,24,60000,60000
sweep_42739,1,auroc,panels_tree,0.9788212054422606,9,37,24,60000,60000
sweep_42739,1,auroc,panels_l1,0.9781256218115155,9,37,24,60000,60000
sweep_42739,1,auroc,lca_1,0.5,9,37,24,60000,60000
sweep_42739,1,auroc,lca_2,0.9773654172245699,9,37,24,60000,60000
sweep_42739,1,auroc,lca_5,0.9774773147632224,9,37,24,60000,60000
sweep_42739,1,auroc,lca_10,0.9786378475084615,9,37,24,60000,60000
sweep_42739,1,auroc,lca_20,0.9787592515609401,9,37,24,60000,60000
sweep_42739,1,auroc,lca_50,0.9784854092647408,9,37,24,60000,60000
sweep_42739,1,auroc,lca_100,0.9787902456403095,9,37,24,60000,60000
sweep_42739,1,auroc,both,0.9881580110401614,9,37,24,60000,60000
sweep_42739,2,auroc,values,0.6771635851460617,9,37,24,60000,60000
sweep_42739,2,auroc,panels_tree,0.936995205671727,9,37,24,60000,60000
sweep_42739,2,auroc,panels_l1,0.9358277538776172,9,37,24,60000,60000
sweep_42739,2,auroc,lca_1,0.5,9,37,24,60000,60000
sweep_42739,2,auroc,lca_2,0.9327154147446599,9,37,24,60000,60000
sweep_42739,2,auroc,lca_5,0.9346455755112858,9,37,24,60000,60000
sweep_42739,2,auroc,lca_10,0.9371939701647262,9,37,24,60000,60000
sweep_42739,2,auroc,lca_20,0.9373402540707804,9,37,24,60000,60000
sweep_42739,2,auroc,lca_50,0.9366740814182625,9,37,24,60000,60000
sweep_42739,2,auroc,lca_100,0.9362849457876166,9,37,24,60000,60000
sweep_42739,2,auroc,both,0.9453578760852062,9,37,24,60000,60000
sweep_42739,3,auroc,values,0.7173795834210941,9,37,24,60000,60000
sweep_42739,3,auroc,panels_tree,0.8735005391556169,9,37,24,60000,60000
sweep_42739,3,auroc,panels_l1,0.8686903903927556,9,37,24,60000,60000
sweep_42739,3,auroc,lca_1,0.5,9,37,24,60000,60000
sweep_42739,3,auroc,lca_2,0.7853711478346903,9,37,24,60000,60000
sweep_42739,3,auroc,lca_5,0.7713202954004094,9,37,24,60000,60000
sweep_42739,3,auroc,lca_10,0.8715214535442193,9,37,24,60000,60000
sweep_42739,3,auroc,lca_20,0.8730570206122543,9,37,24,60000,60000
sweep_42739,3,auroc,lca_50,0.8730173235276191,9,37,24,60000,60000
sweep_42739,3,auroc,lca_100,0.8735421878332479,9,37,24,60000,60000
sweep_42739,3,auroc,both,0.9077255934656547,9,37,24,60000,60000
sweep_42739,4,auroc,values,0.6042586513572625,9,37,24,60000,60000
sweep_42739,4,auroc,panels_tree,0.8337936920902826,9,37,24,60000,60000
sweep_42739,4,auroc,panels_l1,0.8335152922691851,9,37,24,60000,60000
sweep_42739,4,auroc,lca_1,0.5,9,37,24,60000,60000
sweep_42739,4,auroc,lca_2,0.6657226101927308,9,37,24,60000,60000
sweep_42739,4,auroc,lca_5,0.7959037483838384,9,37,24,60000,60000
sweep_42739,4,auroc,lca_10,0.8274553457339571,9,37,24,60000,60000
sweep_42739,4,auroc,lca_20,0.8312418643857145,9,37,24,60000,60000
sweep_42739,4,auroc,lca_50,0.8333050058461008,9,37,24,60000,60000
sweep_42739,4,auroc,lca_100,0.8333784005128153,9,37,24,60000,60000
sweep_42739,4,auroc,both,0.9338480707456556,9,37,24,60000,60000
sweep_42739,5,auroc,values,0.9461175915940081,9,37,24,60000,60000
