dataset,panel,kind,model,value,n_panels,n_cols_missing,n_full,n_dev,n_holdout
cand_nhanes,5,auroc,lca_100,0.9999929612086796,16,47,5,14715,14910
cand_nhanes,5,auroc,both,1.0,16,47,5,14715,14910
cand_nhanes,6,auroc,values,0.6262931500904779,16,47,5,14715,14910
cand_nhanes,6,auroc,panels_tree,0.9306880602075804,16,47,5,14715,14910
cand_nhanes,6,auroc,panels_l1,0.9298470318371336,16,47,5,14715,14910
cand_nhanes,6,auroc,lca_1,0.5,16,47,5,14715,14910
cand_nhanes,6,auroc,lca_2,0.9086275291882929,16,47,5,14715,14910
cand_nhanes,6,auroc,lca_5,0.886334541372983,16,47,5,14715,14910
cand_nhanes,6,auroc,lca_10,0.9215397579321316,16,47,5,14715,14910
cand_nhanes,6,auroc,lca_20,0.926999793345273,16,47,5,14715,14910
cand_nhanes,6,auroc,lca_50,0.9315167829757789,16,47,5,14715,14910
cand_nhanes,6,auroc,lca_100,0.9304159476159245,16,47,5,14715,14910
cand_nhanes,6,auroc,both,0.9388890295873519,16,47,5,14715,14910
cand_nhanes,7,auroc,values,0.6362411052137618,16,47,5,14715,14910
cand_nhanes,7,auroc,panels_tree,0.9823995480993477,16,47,5,14715,14910
cand_nhanes,7,auroc,panels_l1,0.9868296832488505,16,47,5,14715,14910
cand_nhanes,7,auroc,lca_1,0.5,16,47,5,14715,14910
cand_nhanes,7,auroc,lca_2,0.9577151060107836,16,47,5,14715,14910
cand_nhanes,7,auroc,lca_5,0.9233022364798869,16,47,5,14715,14910
cand_nhanes,7,auroc,lca_10,0.973915558905801,16,47,5,14715,14910
cand_nhanes,7,auroc,lca_20,0.9762143109012236,16,47,5,14715,14910
cand_nhanes,7,auroc,lca_50,0.9815127466120838,16,47,5,14715,14910
cand_nhanes,7,auroc,lca_100,0.981445961615981,16,47,5,14715,14910
cand_nhanes,7,auroc,both,0.9830776763525468,16,47,5,14715,14910
cand_nhanes,8,auroc,values,0.5686515030613137,16,47,5,14715,14910
cand_nhanes,8,auroc,panels_tree,0.7735892418830406,16,47,5,14715,14910
cand_nhanes,8,auroc,panels_l1,0.7726805080795797,16,47,5,14715,14910
cand_nhanes,8,auroc,lca_1,0.5,16,47,5,14715,14910
cand_nhanes,8,auroc,lca_2,0.7543587613264199,16,47,5,14715,14910
cand_nhanes,8,auroc,lca_5,0.7544415642466997,16,47,5,14715,14910
cand_nhanes,8,auroc,lca_10,0.760026026695683,16,47,5,14715,14910
cand_nhanes,8,auroc,lca_20,0.7650337740683313,16,47,5,14715,14910
cand_nhanes,8,auroc,lca_50,0.7620821378067641,16,47,5,14715,14910
cand_nhanes,8,auroc,lca_100,0.7646350664395245,16,47,5,14715,14910
cand_nhanes,8,auroc,both,0.8151761880968139,16,47,5,14715,14910
cand_nhanes,9,auroc,values,0.647094007381866,16,47,5,14715,14910
cand_nhanes,9,auroc,panels_tree,0.8083205988215166,16,47,5,14715,14910
cand_nhanes,9,auroc,panels_l1,0.8089866590052047,16,47,5,14715,14910
cand_nhanes,9,auroc,lca_1,0.5,16,47,5,14715,14910
cand_nhanes,9,auroc,lca_2,0.7663722329677387,16,47,5,14715,14910
cand_nhanes,9,auroc,lca_5,0.7871376779366355,16,47,5,14715,14910
cand_nhanes,9,auroc,lca_10,0.7999246047223839,16,47,5,14715,14910
cand_nhanes,9,auroc,lca_20,0.8008102018116213,16,47,5,14715,14910
cand_nhanes,9,auroc,lca_50,0.8050587329323815,16,47,5,14715,14910
cand_nhanes,9,auroc,lca_100,0.8066910001098517,16,47,5,14715,14910
cand_nhanes,9,auroc,both,0.8756230867656104,16,47,5,14715,14910
cand_nhanes,10,auroc,values,0.5541791575430597,16,47,5,14715,14910
cand_nhanes,10,auroc,panels_tree,0.9968599178311024,16,47,5,14715,14910
cand_nhanes,10,auroc,panels_l1,0.9967665748662496,16,47,5,14715,14910
cand_nhanes,10,auroc,lca_1,0.5,16,47,5,14715,14910
cand_nhanes,10,auroc,lca_2,0.9356737172396667,16,47,5,14715,14910
cand_nhanes,10,auroc,lca_5,0.9952932346102621,16,47,5,14715,14910
cand_nhanes,10,auroc,lca_10,0.9932941488521185,16,47,5,14715,14910
cand_nhanes,10,auroc,lca_20,0.994107993408429,16,47,5,14715,14910
cand_nhanes,10,auroc,lca_50,0.9965091198446918,16,47,5,14715,14910
cand_nhanes,10,auroc,lca_100,0.9967354229215106,16,47,5,14715,14910
cand_nhanes,10,auroc,both,0.9978106729271542,16,47,5,14715,14910
cand_nhanes,11,auroc,values,0.6151443020620576,16,47,5,14715,14910
cand_nhanes,11,auroc,panels_tree,0.9400812792031562,16,47,5,14715,14910
cand_nhanes,11,auroc,panels_l1,0.9379248272292324,16,47,5,14715,14910
cand_nhanes,11,auroc,lca_1,0.5,16,47,5,14715,14910
cand_nhanes,11,auroc,lca_2,0.8966922791751768,16,47,5,14715,14910
cand_nhanes,11,auroc,lca_5,0.9216581097339189,16,47,5,14715,14910
cand_nhanes,11,auroc,lca_10,0.9351282490696958,16,47,5,14715,14910
cand_nhanes,11,auroc,lca_20,0.9329012898352032,16,47,5,14715,14910
cand_nhanes,11,auroc,lca_50,0.9323383509135166,16,47,5,14715,14910
cand_nhanes,11,auroc,lca_100,0.9325123457653675,16,47,5,14715,14910
cand_nhanes,11,auroc,both,0.9551374821633418,16,47,5,14715,14910
cand_nhanes,12,auroc,values,0.6155666743227938,16,47,5,14715,14910
cand_nhanes,12,auroc,panels_tree,0.9790903489474774,16,47,5,14715,14910
cand_nhanes,12,auroc,panels_l1,0.9812561418070614,16,47,5,14715,14910
cand_nhanes,12,auroc,lca_1,0.5,16,47,5,14715,14910
cand_nhanes,12,auroc,lca_2,0.9446314159319422,16,47,5,14715,14910
cand_nhanes,12,auroc,lca_5,0.9656430149645192,16,47,5,14715,14910
cand_nhanes,12,auroc,lca_10,0.9778560993086791,16,47,5,14715,14910
cand_nhanes,12,auroc,lca_20,0.9848758108560673,16,47,5,14715,14910
cand_nhanes,12,auroc,lca_50,0.9825416662941754,16,47,5,14715,14910
cand_nhanes,12,auroc,lca_100,0.9833452158030718,16,47,5,14715,14910
cand_nhanes,12,auroc,both,0.9831929815090776,16,47,5,14715,14910
cand_nhanes,13,auroc,values,0.6184290182731487,16,47,5,14715,14910
cand_nhanes,13,auroc,panels_tree,0.985451738231415,16,47,5,14715,14910
cand_nhanes,13,auroc,panels_l1,0.9804782108427272,16,47,5,14715,14910
cand_nhanes,13,auroc,lca_1,0.5,16,47,5,14715,14910
cand_nhanes,13,auroc,lca_2,0.9381815619366551,16,47,5,14715,14910
cand_nhanes,13,auroc,lca_5,0.9639754563028375,16,47,5,14715,14910
cand_nhanes,13,auroc,lca_10,0.9843906461336526,16,47,5,14715,14910
cand_nhanes,13,auroc,lca_20,0.986028729672253,16,47,5,14715,14910
cand_nhanes,13,auroc,lca_50,0.9817094344305916,16,47,5,14715,14910
cand_nhanes,13,auroc,lca_100,0.9827276991651188,16,47,5,14715,14910
cand_nhanes,13,auroc,both,0.9854859412238614,16,47,5,14715,14910
cand_nhanes,14,auroc,values,0.5123754548472853,16,47,5,14715,14910
cand_nhanes,14,auroc,panels_tree,0.6625142348738927,16,47,5,14715,14910
cand_nhanes,14,auroc,panels_l1,0.6605241780623186,16,47,5,14715,14910
cand_nhanes,14,auroc,lca_1,0.5,16,47,5,14715,14910
cand_nhanes,14,auroc,lca_2,0.6244439968008058,16,47,5,14715,14910
cand_nhanes,14,auroc,lca_5,0.639628849557625,16,47,5,14715,14910
cand_nhanes,14,auroc,lca_10,0.6531933815431722,16,47,5,14715,14910
cand_nhanes,14,auroc,lca_20,0.6501147039378816,16,47,5,14715,14910
cand_nhanes,14,auroc,lca_50,0.655823371707772,16,47,5,14715,14910
cand_nhanes,14,auroc,lca_100,0.6584794094747787,16,47,5,14715,14910
cand_nhanes,14,auroc,both,0.7304872386190784,16,47,5,14715,14910
cand_nhanes,15,auroc,values,0.9344603569650858,16,47,5,14715,14910
cand_nhanes,15,auroc,panels_tree,0.8190755108505234,16,47,5,14715,14910
cand_nhanes,15,auroc,panels_l1,0.8187173045968466,16,47,5,14715,14910
cand_nhanes,15,auroc,lca_1,0.5,16,47,5,14715,14910
cand_nhanes,15,auroc,lca_2,0.746570639912601,16,47,5,14715,14910
cand_nhanes,15,auroc,lca_5,0.8117000510688912,16,47,5,14715,14910
cand_nhanes,15,auroc,lca_10,0.8092818679578261,16,47,5,14715,14910
cand_nhanes,15,auroc,lca_20,0.8086136541407821,16,47,5,14715,14910
cand_nhanes,15,auroc,lca_50,0.8161314345186919,16,47,5,14715,14910
cand_nhanes,15,auroc,lca_100,0.8181603563186441,16,47,5,14715,14910
cand_nhanes,15,auroc,both,0.9993559372434434,16,47,5,14715,14910
