dataset,panel,kind,model,value,n_panels,n_cols_missing,n_full,n_dev,n_holdout
sweep_42136,-1,fit,lca_1,-1.7459135085477766,4,4,6,60000,60000
sweep_42136,-1,fit,lca_2,-1.708888570438685,4,4,6,60000,60000
sweep_42136,-1,fit,lca_5,-1.70412982613978,4,4,6,60000,60000
sweep_42136,-1,fit,lca_10,-1.704112783873865,4,4,6,60000,60000
sweep_42136,0,auroc,values,0.8211150803168058,4,4,6,60000,60000
sweep_42136,0,auroc,panels_tree,0.629625241671024,4,4,6,60000,60000
sweep_42136,0,auroc,panels_l1,0.629625241671024,4,4,6,60000,60000
sweep_42136,0,auroc,lca_1,0.5,4,4,6,60000,60000
sweep_42136,0,auroc,lca_2,0.629625241671024,4,4,6,60000,60000
sweep_42136,0,auroc,lca_5,0.629625241671024,4,4,6,60000,60000
sweep_42136,0,auroc,lca_10,0.6284057448767759,4,4,6,60000,60000
sweep_42136,0,auroc,both,0.8311462781935111,4,4,6,60000,60000
sweep_42136,1,auroc,values,0.8868232804969847,4,4,6,60000,60000
sweep_42136,1,auroc,panels_tree,0.5889008339817292,4,4,6,60000,60000
sweep_42136,1,auroc,panels_l1,0.5889008339817292,4,4,6,60000,60000
sweep_42136,1,auroc,lca_1,0.5,4,4,6,60000,60000
sweep_42136,1,auroc,lca_2,0.5294764568049162,4,4,6,60000,60000
sweep_42136,1,auroc,lca_5,0.5889008339817292,4,4,6,60000,60000
sweep_42136,1,auroc,lca_10,0.5895181223697135,4,4,6,60000,60000
sweep_42136,1,auroc,both,0.8835490855849027,4,4,6,60000,60000
sweep_42136,2,auroc,values,0.9795840015882572,4,4,6,60000,60000
sweep_42136,2,auroc,panels_tree,0.625521421543235,4,4,6,60000,60000
sweep_42136,2,auroc,panels_l1,0.6243967991262475,4,4,6,60000,60000
sweep_42136,2,auroc,lca_1,0.5,4,4,6,60000,60000
sweep_42136,2,auroc,lca_2,0.6243712170013592,4,4,6,60000,60000
sweep_42136,2,auroc,lca_5,0.6254924491524587,4,4,6,60000,60000
sweep_42136,2,auroc,lca_10,0.6261480686680858,4,4,6,60000,60000
sweep_42136,2,auroc,both,0.9808929117743999,4,4,6,60000,60000
sweep_42136,3,auroc,values,0.7857867106466672,4,4,6,60000,60000
sweep_42136,3,auroc,panels_tree,0.6915004624316374,4,4,6,60000,60000
sweep_42136,3,auroc,panels_l1,0.6912169538667517,4,4,6,60000,60000
sweep_42136,3,auroc,lca_1,0.5,4,4,6,60000,60000
sweep_42136,3,auroc,lca_2,0.6559505889380214,4,4,6,60000,60000
sweep_42136,3,auroc,lca_5,0.6912169538667517,4,4,6,60000,60000
sweep_42136,3,auroc,lca_10,0.6903790166312831,4,4,6,60000,60000
sweep_42136,3,auroc,both,0.824269658133475,4,4,6,60000,60000
