dataset,panel,kind,model,value,n_panels,n_cols_missing,n_full,n_dev,n_holdout
sweep_46654,-1,fit,lca_1,-1.2181305291550555,2,25,16,49890,50110
sweep_46654,-1,fit,lca_2,-1.2179674193741241,2,25,16,49890,50110
sweep_46654,0,auroc,values,1.0,2,25,16,49890,50110
sweep_46654,0,auroc,panels_tree,0.5107911703194237,2,25,16,49890,50110
sweep_46654,0,auroc,panels_l1,0.5107911703194237,2,25,16,49890,50110
sweep_46654,0,auroc,lca_1,0.5,2,25,16,49890,50110
sweep_46654,0,auroc,lca_2,0.5107911703194237,2,25,16,49890,50110
sweep_46654,0,auroc,both,1.0,2,25,16,49890,50110
sweep_46654,1,auroc,values,0.6360662820815457,2,25,16,49890,50110
sweep_46654,1,auroc,panels_tree,0.5076952443511186,2,25,16,49890,50110
sweep_46654,1,auroc,panels_l1,0.5076952443511186,2,25,16,49890,50110
sweep_46654,1,auroc,lca_1,0.5,2,25,16,49890,50110
sweep_46654,1,auroc,lca_2,0.5076952443511186,2,25,16,49890,50110
sweep_46654,1,auroc,both,0.6360662820815457,2,25,16,49890,50110
