dataset,panel,kind,model,value,n_panels,n_cols_missing,n_full,n_dev,n_holdout
sweep_42333,-1,fit,lca_1,-8.739339864665867,19,27,6,44567,44876
sweep_42333,-1,fit,lca_2,-5.869585156578355,19,27,6,44567,44876
sweep_42333,-1,fit,lca_5,-4.506060691866263,19,27,6,44567,44876
sweep_42333,-1,fit,lca_10,-4.317820324395007,19,27,6,44567,44876
sweep_42333,-1,fit,lca_20,-4.00043528371673,19,27,6,44567,44876
sweep_42333,-1,fit,lca_50,-3.9232521287157494,19,27,6,44567,44876
sweep_42333,-1,fit,lca_100,-3.897127587668772,19,27,6,44567,44876
sweep_42333,0,auroc,values,0.9997218060766385,19,27,6,44567,44876
sweep_42333,0,auroc,panels_tree,0.9998525390698512,19,27,6,44567,44876
sweep_42333,0,auroc,panels_l1,0.9992873818916899,19,27,6,44567,44876
sweep_42333,0,auroc,lca_1,0.5,19,27,6,44567,44876
sweep_42333,0,auroc,lca_2,0.8779866515935101,19,27,6,44567,44876
sweep_42333,0,auroc,lca_5,0.9957446806703295,19,27,6,44567,44876
sweep_42333,0,auroc,lca_10,0.9963965830257577,19,27,6,44567,44876
sweep_42333,0,auroc,lca_20,0.9986314184114033,19,27,6,44567,44876
sweep_42333,0,auroc,lca_50,0.9997104159393086,19,27,6,44567,44876
sweep_42333,0,auroc,lca_100,0.9997183233279134,19,27,6,44567,44876
sweep_42333,0,auroc,both,0.9999997626534227,19,27,6,44567,44876
sweep_42333,1,auroc,values,0.9990050947391349,19,27,6,44567,44876
sweep_42333,1,auroc,panels_tree,0.999600768212834,19,27,6,44567,44876
sweep_42333,1,auroc,panels_l1,0.9969553265930688,19,27,6,44567,44876
sweep_42333,1,auroc,lca_1,0.5,19,27,6,44567,44876
sweep_42333,1,auroc,lca_2,0.8410381599887917,19,27,6,44567,44876
sweep_42333,1,auroc,lca_5,0.9987472861897915,19,27,6,44567,44876
sweep_42333,1,auroc,lca_10,0.9986793520020492,19,27,6,44567,44876
sweep_42333,1,auroc,lca_20,0.9994713303430115,19,27,6,44567,44876
sweep_42333,1,auroc,lca_50,0.9995613505813178,19,27,6,44567,44876
sweep_42333,1,auroc,lca_100,0.9995212214896008,19,27,6,44567,44876
sweep_42333,1,auroc,both,0.9999806879601232,19,27,6,44567,44876
sweep_42333,2,auroc,values,0.997949345408178,19,27,6,44567,44876
sweep_42333,2,auroc,panels_tree,0.998569462016859,19,27,6,44567,44876
sweep_42333,2,auroc,panels_l1,0.9948720742725106,19,27,6,44567,44876
sweep_42333,2,auroc,lca_1,0.5,19,27,6,44567,44876
sweep_42333,2,auroc,lca_2,0.8904379596201072,19,27,6,44567,44876
sweep_42333,2,auroc,lca_5,0.9924959750022783,19,27,6,44567,44876
sweep_42333,2,auroc,lca_10,0.9938591582102853,19,27,6,44567,44876
sweep_42333,2,auroc,lca_20,0.9974253332518318,19,27,6,44567,44876
sweep_42333,2,auroc,lca_50,0.9982712049596636,19,27,6,44567,44876
sweep_42333,2,auroc,lca_100,0.9983264924231714,19,27,6,44567,44876
sweep_42333,2,auroc,both,0.9996393747310097,19,27,6,44567,44876
sweep_42333,3,auroc,values,0.9452906019973042,19,27,6,44567,44876
sweep_42333,3,auroc,panels_tree,0.9424019123647215,19,27,6,44567,44876
sweep_42333,3,auroc,panels_l1,0.9308358275233697,19,27,6,44567,44876
sweep_42333,3,auroc,lca_1,0.5,19,27,6,44567,44876
sweep_42333,3,auroc,lca_2,0.5773315273212779,19,27,6,44567,44876
sweep_42333,3,auroc,lca_5,0.6058657585785187,19,27,6,44567,44876
sweep_42333,3,auroc,lca_10,0.747174441768584,19,27,6,44567,44876
sweep_42333,3,auroc,lca_20,0.9058768989583048,19,27,6,44567,44876
sweep_42333,3,auroc,lca_50,0.9300579996991012,19,27,6,44567,44876
sweep_42333,3,auroc,lca_100,0.9320522981178025,19,27,6,44567,44876
sweep_42333,3,auroc,both,0.988246279554738,19,27,6,44567,44876
sweep_42333,4,auroc,values,0.9957780750689579,19,27,6,44567,44876
sweep_42333,4,auroc,panels_tree,0.9999962730813361,19,27,6,44567,44876
sweep_42333,4,auroc,panels_l1,0.9982485209037376,19,27,6,44567,44876
sweep_42333,4,auroc,lca_1,0.5,19,27,6,44567,44876
sweep_42333,4,auroc,lca_2,0.7156238579566444,19,27,6,44567,44876
sweep_42333,4,auroc,lca_5,0.9910974057820933,19,27,6,44567,44876
sweep_42333,4,auroc,lca_10,0.9993723019980807,19,27,6,44567,44876
sweep_42333,4,auroc,lca_20,0.9999503844959339,19,27,6,44567,44876
sweep_42333,4,auroc,lca_50,0.9999872171966033,19,27,6,44567,44876
sweep_42333,4,auroc,lca_100,0.999995040368213,19,27,6,44567,44876
sweep_42333,4,auroc,both,0.9999932512553924,19,27,6,44567,44876
sweep_42333,5,auroc,values,0.9851717277772091,19,27,6,44567,44876
sweep_42333,5,auroc,panels_tree,0.9996926340517793,19,27,6,44567,44876
sweep_42333,5,auroc,panels_l1,0.9995576316150792,19,27,6,44567,44876
sweep_42333,5,auroc,lca_1,0.5,19,27,6,44567,44876
sweep_42333,5,auroc,lca_2,0.9990574381317977,19,27,6,44567,44876
sweep_42333,5,auroc,lca_5,0.9990657188604742,19,27,6,44567,44876
