dataset,panel,kind,model,value,n_panels,n_cols_missing,n_full,n_dev,n_holdout
sweep_42093,-1,fit,lca_1,-5.241002226659454,11,13,13,60000,60000
sweep_42093,-1,fit,lca_2,-4.630166726079558,11,13,13,60000,60000
sweep_42093,-1,fit,lca_5,-4.363535724102587,11,13,13,60000,60000
sweep_42093,-1,fit,lca_10,-4.317334615700261,11,13,13,60000,60000
sweep_42093,-1,fit,lca_20,-4.299019756953285,11,13,13,60000,60000
sweep_42093,-1,fit,lca_50,-4.28774783946402,11,13,13,60000,60000
sweep_42093,-1,fit,lca_100,-4.285134135500929,11,13,13,60000,60000
sweep_42093,0,auroc,values,0.8333749750133894,11,13,13,60000,60000
sweep_42093,0,auroc,panels_tree,0.9672296169299832,11,13,13,60000,60000
sweep_42093,0,auroc,panels_l1,0.9613069171883456,11,13,13,60000,60000
sweep_42093,0,auroc,lca_1,0.5,11,13,13,60000,60000
sweep_42093,0,auroc,lca_2,0.9601312194107687,11,13,13,60000,60000
sweep_42093,0,auroc,lca_5,0.9644918624821119,11,13,13,60000,60000
sweep_42093,0,auroc,lca_10,0.9656988935707288,11,13,13,60000,60000
sweep_42093,0,auroc,lca_20,0.9678554914824351,11,13,13,60000,60000
sweep_42093,0,auroc,lca_50,0.9681492268654079,11,13,13,60000,60000
sweep_42093,0,auroc,lca_100,0.9680038511426413,11,13,13,60000,60000
sweep_42093,0,auroc,both,0.9817401313544891,11,13,13,60000,60000
sweep_42093,1,auroc,values,0.8094429133867511,11,13,13,60000,60000
sweep_42093,1,auroc,panels_tree,0.8160664395669925,11,13,13,60000,60000
sweep_42093,1,auroc,panels_l1,0.7794369155137563,11,13,13,60000,60000
sweep_42093,1,auroc,lca_1,0.5,11,13,13,60000,60000
sweep_42093,1,auroc,lca_2,0.7086838683322729,11,13,13,60000,60000
sweep_42093,1,auroc,lca_5,0.7867643987219187,11,13,13,60000,60000
sweep_42093,1,auroc,lca_10,0.8025972039037353,11,13,13,60000,60000
sweep_42093,1,auroc,lca_20,0.8128884590011527,11,13,13,60000,60000
sweep_42093,1,auroc,lca_50,0.8224431429906257,11,13,13,60000,60000
sweep_42093,1,auroc,lca_100,0.8237683602104467,11,13,13,60000,60000
sweep_42093,1,auroc,both,0.8905252181588963,11,13,13,60000,60000
sweep_42093,2,auroc,values,0.7205468858497797,11,13,13,60000,60000
sweep_42093,2,auroc,panels_tree,0.5939560154537841,11,13,13,60000,60000
sweep_42093,2,auroc,panels_l1,0.5542068350106856,11,13,13,60000,60000
sweep_42093,2,auroc,lca_1,0.5,11,13,13,60000,60000
sweep_42093,2,auroc,lca_2,0.5294614104204538,11,13,13,60000,60000
sweep_42093,2,auroc,lca_5,0.5459934846392381,11,13,13,60000,60000
sweep_42093,2,auroc,lca_10,0.5638289595410941,11,13,13,60000,60000
sweep_42093,2,auroc,lca_20,0.58810922804326,11,13,13,60000,60000
sweep_42093,2,auroc,lca_50,0.6090313211150474,11,13,13,60000,60000
sweep_42093,2,auroc,lca_100,0.6156086354831293,11,13,13,60000,60000
sweep_42093,2,auroc,both,0.7375062762214752,11,13,13,60000,60000
sweep_42093,3,auroc,values,0.7899823402166047,11,13,13,60000,60000
