dataset,slice,q,draw,k,arm,auprc,prevalence,n,p
sweep_42737,holdout,0.0,-1,0,mask_full,0.5499418738763143,0.43701666666666666,60000,35
sweep_42737,holdout,1.0,0,35,values,0.6291362002480204,0.43701666666666666,60000,35
sweep_42737,holdout,1.0,0,35,values+mask_full,0.6291362002480204,0.43701666666666666,60000,35
sweep_42737,holdout,1.0,0,35,values+mask_kept,0.6291362002480204,0.43701666666666666,60000,35
sweep_42737,holdout,0.75,0,27,values,0.6188001000518126,0.43701666666666666,60000,35
sweep_42737,holdout,0.75,0,27,values+mask_full,0.6188001000518126,0.43701666666666666,60000,35
sweep_42737,holdout,0.75,0,27,values+mask_kept,0.6188001000518126,0.43701666666666666,60000,35
sweep_42737,holdout,0.75,1,27,values,0.6282432609026061,0.43701666666666666,60000,35
sweep_42737,holdout,0.75,1,27,values+mask_full,0.6281884935226085,0.43701666666666666,60000,35
sweep_42737,holdout,0.75,1,27,values+mask_kept,0.6282432609026061,0.43701666666666666,60000,35
sweep_42737,holdout,0.75,2,27,values,0.6289706535631037,0.43701666666666666,60000,35
sweep_42737,holdout,0.75,2,27,values+mask_full,0.6290667942500813,0.43701666666666666,60000,35
sweep_42737,holdout,0.75,2,27,values+mask_kept,0.6289706535631037,0.43701666666666666,60000,35
sweep_42737,holdout,0.5,0,18,values,0.6106910103492065,0.43701666666666666,60000,35
sweep_42737,holdout,0.5,0,18,values+mask_full,0.61072978165408,0.43701666666666666,60000,35
sweep_42737,holdout,0.5,0,18,values+mask_kept,0.6106910103492065,0.43701666666666666,60000,35
sweep_42737,holdout,0.5,1,18,values,0.6294205351830228,0.43701666666666666,60000,35
sweep_42737,holdout,0.5,1,18,values+mask_full,0.6294536427493335,0.43701666666666666,60000,35
sweep_42737,holdout,0.5,1,18,values+mask_kept,0.6294205351830228,0.43701666666666666,60000,35
sweep_42737,holdout,0.5,2,18,values,0.6286334145450897,0.43701666666666666,60000,35
sweep_42737,holdout,0.5,2,18,values+mask_full,0.6285852754513664,0.43701666666666666,60000,35
sweep_42737,holdout,0.5,2,18,values+mask_kept,0.6286334145450897,0.43701666666666666,60000,35
sweep_42737,holdout,0.25,0,9,values,0.6168535782624336,0.43701666666666666,60000,35
sweep_42737,holdout,0.25,0,9,values+mask_full,0.6165009829860104,0.43701666666666666,60000,35
sweep_42737,holdout,0.25,0,9,values+mask_kept,0.6168535782624336,0.43701666666666666,60000,35
sweep_42737,holdout,0.25,1,9,values,0.6165158059215031,0.43701666666666666,60000,35
sweep_42737,holdout,0.25,1,9,values+mask_full,0.6160747110875041,0.43701666666666666,60000,35
sweep_42737,holdout,0.25,1,9,values+mask_kept,0.6165158059215031,0.43701666666666666,60000,35
sweep_42737,holdout,0.25,2,9,values,0.6171279988828992,0.43701666666666666,60000,35
sweep_42737,holdout,0.25,2,9,values+mask_full,0.6176306169330117,0.43701666666666666,60000,35
sweep_42737,holdout,0.25,2,9,values+mask_kept,0.6171279988828992,0.43701666666666666,60000,35
sweep_42737,holdout,0.1,0,4,values,0.5925428681729572,0.43701666666666666,60000,35
sweep_42737,holdout,0.1,0,4,values+mask_full,0.6026949747690955,0.43701666666666666,60000,35
sweep_42737,holdout,0.1,0,4,values+mask_kept,0.5925428681729572,0.43701666666666666,60000,35
sweep_42737,holdout,0.1,1,4,values,0.5864977746403754,0.43701666666666666,60000,35
sweep_42737,holdout,0.1,1,4,values+mask_full,0.5936581182361945,0.43701666666666666,60000,35
sweep_42737,holdout,0.1,1,4,values+mask_kept,0.5864977746403754,0.43701666666666666,60000,35
sweep_42737,holdout,0.1,2,4,values,0.6144806117843434,0.43701666666666666,60000,35
sweep_42737,holdout,0.1,2,4,values+mask_full,0.6160560113866774,0.43701666666666666,60000,35
sweep_42737,holdout,0.1,2,4,values+mask_kept,0.6144806117843434,0.43701666666666666,60000,35
