dataset,panel,kind,model,value,n_panels,n_cols_missing,n_full,n_dev,n_holdout
cand_eicu_regime,-1,fit,lca_1,-12.792739768203171,24,40,2,47496,47701
cand_eicu_regime,-1,fit,lca_2,-10.742829593374546,24,40,2,47496,47701
cand_eicu_regime,-1,fit,lca_5,-9.327683749093575,24,40,2,47496,47701
cand_eicu_regime,-1,fit,lca_10,-8.733572014405466,24,40,2,47496,47701
cand_eicu_regime,-1,fit,lca_20,-8.210428021553719,24,40,2,47496,47701
cand_eicu_regime,-1,fit,lca_50,-7.854198882753012,24,40,2,47496,47701
cand_eicu_regime,-1,fit,lca_100,-7.750117211460281,24,40,2,47496,47701
cand_eicu_regime,0,auroc,values,0.5496672333540136,24,40,2,47496,47701
cand_eicu_regime,0,auroc,panels_tree,0.7671819669751041,24,40,2,47496,47701
cand_eicu_regime,0,auroc,panels_l1,0.7310104902328701,24,40,2,47496,47701
cand_eicu_regime,0,auroc,lca_1,0.5,24,40,2,47496,47701
cand_eicu_regime,0,auroc,lca_2,0.5567389093628063,24,40,2,47496,47701
cand_eicu_regime,0,auroc,lca_5,0.6967828075814718,24,40,2,47496,47701
cand_eicu_regime,0,auroc,lca_10,0.7065284113261703,24,40,2,47496,47701
cand_eicu_regime,0,auroc,lca_20,0.7139706428288992,24,40,2,47496,47701
cand_eicu_regime,0,auroc,lca_50,0.7488774258787848,24,40,2,47496,47701
cand_eicu_regime,0,auroc,lca_100,0.7601743530961649,24,40,2,47496,47701
cand_eicu_regime,0,auroc,both,0.7693357180535193,24,40,2,47496,47701
cand_eicu_regime,1,auroc,values,0.5116557797418482,24,40,2,47496,47701
cand_eicu_regime,1,auroc,panels_tree,0.9967556046469819,24,40,2,47496,47701
cand_eicu_regime,1,auroc,panels_l1,0.9949026933175027,24,40,2,47496,47701
cand_eicu_regime,1,auroc,lca_1,0.5,24,40,2,47496,47701
cand_eicu_regime,1,auroc,lca_2,0.8815735540827301,24,40,2,47496,47701
cand_eicu_regime,1,auroc,lca_5,0.9711305607230922,24,40,2,47496,47701
cand_eicu_regime,1,auroc,lca_10,0.9929680065724537,24,40,2,47496,47701
cand_eicu_regime,1,auroc,lca_20,0.9927844717062229,24,40,2,47496,47701
cand_eicu_regime,1,auroc,lca_50,0.9942080328271083,24,40,2,47496,47701
cand_eicu_regime,1,auroc,lca_100,0.9964931014986869,24,40,2,47496,47701
cand_eicu_regime,1,auroc,both,0.9964011067394226,24,40,2,47496,47701
cand_eicu_regime,2,auroc,values,0.4978373128768498,24,40,2,47496,47701
cand_eicu_regime,2,auroc,panels_tree,0.9994216658416649,24,40,2,47496,47701
cand_eicu_regime,2,auroc,panels_l1,0.9993880047072823,24,40,2,47496,47701
cand_eicu_regime,2,auroc,lca_1,0.5,24,40,2,47496,47701
cand_eicu_regime,2,auroc,lca_2,0.8601743987670806,24,40,2,47496,47701
cand_eicu_regime,2,auroc,lca_5,0.9700617159334646,24,40,2,47496,47701
cand_eicu_regime,2,auroc,lca_10,0.9985444219957831,24,40,2,47496,47701
cand_eicu_regime,2,auroc,lca_20,0.9986738135584026,24,40,2,47496,47701
cand_eicu_regime,2,auroc,lca_50,0.999037134441711,24,40,2,47496,47701
cand_eicu_regime,2,auroc,lca_100,0.9993088721382626,24,40,2,47496,47701
cand_eicu_regime,2,auroc,both,0.9994201925185661,24,40,2,47496,47701
cand_eicu_regime,3,auroc,values,0.5200562189873414,24,40,2,47496,47701
cand_eicu_regime,3,auroc,panels_tree,0.9946769166808069,24,40,2,47496,47701
cand_eicu_regime,3,auroc,panels_l1,0.9925561930822666,24,40,2,47496,47701
cand_eicu_regime,3,auroc,lca_1,0.5,24,40,2,47496,47701
cand_eicu_regime,3,auroc,lca_2,0.9908143569572975,24,40,2,47496,47701
cand_eicu_regime,3,auroc,lca_5,0.9923401533011573,24,40,2,47496,47701
cand_eicu_regime,3,auroc,lca_10,0.991654181392148,24,40,2,47496,47701
cand_eicu_regime,3,auroc,lca_20,0.9916026576807733,24,40,2,47496,47701
cand_eicu_regime,3,auroc,lca_50,0.9927342622047249,24,40,2,47496,47701
cand_eicu_regime,3,auroc,lca_100,0.9931649196260757,24,40,2,47496,47701
cand_eicu_regime,3,auroc,both,0.994739144137937,24,40,2,47496,47701
cand_eicu_regime,4,auroc,values,0.5042187730669406,24,40,2,47496,47701
cand_eicu_regime,4,auroc,panels_tree,0.9669393151068544,24,40,2,47496,47701
cand_eicu_regime,4,auroc,panels_l1,0.9565883434993383,24,40,2,47496,47701
cand_eicu_regime,4,auroc,lca_1,0.5,24,40,2,47496,47701
cand_eicu_regime,4,auroc,lca_2,0.778385938857143,24,40,2,47496,47701
cand_eicu_regime,4,auroc,lca_5,0.8636665183785602,24,40,2,47496,47701
cand_eicu_regime,4,auroc,lca_10,0.9183269822013278,24,40,2,47496,47701
cand_eicu_regime,4,auroc,lca_20,0.926193032475755,24,40,2,47496,47701
cand_eicu_regime,4,auroc,lca_50,0.9466416984741592,24,40,2,47496,47701
cand_eicu_regime,4,auroc,lca_100,0.9645488231875665,24,40,2,47496,47701
cand_eicu_regime,4,auroc,both,0.96700103349318,24,40,2,47496,47701
cand_eicu_regime,5,auroc,values,0.5222696197744158,24,40,2,47496,47701
cand_eicu_regime,5,auroc,panels_tree,0.979228775498389,24,40,2,47496,47701
cand_eicu_regime,5,auroc,panels_l1,0.954562049545302,24,40,2,47496,47701
cand_eicu_regime,5,auroc,lca_1,0.5,24,40,2,47496,47701
cand_eicu_regime,5,auroc,lca_2,0.7052240847810113,24,40,2,47496,47701
cand_eicu_regime,5,auroc,lca_5,0.7958789928959723,24,40,2,47496,47701
cand_eicu_regime,5,auroc,lca_10,0.853877681774561,24,40,2,47496,47701
cand_eicu_regime,5,auroc,lca_20,0.9412746243368125,24,40,2,47496,47701
cand_eicu_regime,5,auroc,lca_50,0.98187574078806,24,40,2,47496,47701
cand_eicu_regime,5,auroc,lca_100,0.982513856075707,24,40,2,47496,47701
cand_eicu_regime,5,auroc,both,0.9787929925581194,24,40,2,47496,47701
cand_eicu_regime,6,auroc,values,0.5174343506323578,24,40,2,47496,47701
cand_eicu_regime,6,auroc,panels_tree,0.9966013652927239,24,40,2,47496,47701
cand_eicu_regime,6,auroc,panels_l1,0.9957620066813914,24,40,2,47496,47701
cand_eicu_regime,6,auroc,lca_1,0.5,24,40,2,47496,47701
cand_eicu_regime,6,auroc,lca_2,0.9606014663917439,24,40,2,47496,47701
cand_eicu_regime,6,auroc,lca_5,0.9814736593868796,24,40,2,47496,47701
cand_eicu_regime,6,auroc,lca_10,0.9882590893433435,24,40,2,47496,47701
cand_eicu_regime,6,auroc,lca_20,0.9903100074745759,24,40,2,47496,47701
cand_eicu_regime,6,auroc,lca_50,0.9952192526905996,24,40,2,47496,47701
cand_eicu_regime,6,auroc,lca_100,0.9955386856978338,24,40,2,47496,47701
cand_eicu_regime,6,auroc,both,0.9963638702791723,24,40,2,47496,47701
cand_eicu_regime,7,auroc,values,0.5148320821919357,24,40,2,47496,47701
cand_eicu_regime,7,auroc,panels_tree,0.9982810153597379,24,40,2,47496,47701
cand_eicu_regime,7,auroc,panels_l1,0.9984334811342054,24,40,2,47496,47701
cand_eicu_regime,7,auroc,lca_1,0.5,24,40,2,47496,47701
cand_eicu_regime,7,auroc,lca_2,0.997000055486827,24,40,2,47496,47701
cand_eicu_regime,7,auroc,lca_5,0.9979158637476768,24,40,2,47496,47701
cand_eicu_regime,7,auroc,lca_10,0.9971313128110427,24,40,2,47496,47701
cand_eicu_regime,7,auroc,lca_20,0.9978501906687739,24,40,2,47496,47701
cand_eicu_regime,7,auroc,lca_50,0.9979005000921136,24,40,2,47496,47701
cand_eicu_regime,7,auroc,lca_100,0.9981936646070031,24,40,2,47496,47701
cand_eicu_regime,7,auroc,both,0.9984189898700551,24,40,2,47496,47701
cand_eicu_regime,8,auroc,values,0.5094743114067568,24,40,2,47496,47701
cand_eicu_regime,8,auroc,panels_tree,0.9997056060314752,24,40,2,47496,47701
cand_eicu_regime,8,auroc,panels_l1,0.9998203442319793,24,40,2,47496,47701
cand_eicu_regime,8,auroc,lca_1,0.5,24,40,2,47496,47701
cand_eicu_regime,8,auroc,lca_2,0.9459787975969903,24,40,2,47496,47701
cand_eicu_regime,8,auroc,lca_5,0.9883050497452044,24,40,2,47496,47701
cand_eicu_regime,8,auroc,lca_10,0.9994906572933393,24,40,2,47496,47701
cand_eicu_regime,8,auroc,lca_20,0.9993931526686812,24,40,2,47496,47701
