dataset,panel,seed,auroc_values,auroc_panels,auroc_both,imp_values,imp_panels,imp_share_values,n_panels,n_full
sweep_42737,0,0,1.0,0.811967797904149,1.0,0.06933054016769546,0.0,1.0,8,24
sweep_42737,0,1,1.0,0.811967797904149,1.0,0.07021215331852482,0.0,1.0,8,24
sweep_42737,0,2,1.0,0.811967797904149,1.0,0.06819377358380818,0.0,1.0,8,24
sweep_42737,1,0,0.9999586697558351,0.9635395950374919,0.9999999632580465,0.0199038171144289,0.27167836384241906,0.06826143164549044,8,24
sweep_42737,1,1,0.9999586697558351,0.9635395950374919,0.9999999632580465,0.019980400706321233,0.27305380889380537,0.06818453290346685,8,24
sweep_42737,1,2,0.9999586697558351,0.9635395950374919,0.9999999632580465,0.019509819229188707,0.2757280118591805,0.06608170489963097,8,24
sweep_42737,2,0,0.9999593755791598,0.9604386886947736,0.999995929803567,0.022566204983400673,0.1767440358531911,0.1132215027621285,8,24
sweep_42737,2,1,0.9999593755791598,0.9604386886947736,0.999995929803567,0.022647195532736086,0.1779250377128302,0.1129129150444692,8,24
sweep_42737,2,2,0.9999593755791598,0.9604386886947736,0.999995929803567,0.02269694665500721,0.17990664598353812,0.11202637800949398,8,24
sweep_42737,3,0,1.0,0.9887463851405481,1.0,0.044078851707568534,1.1102230246251565e-16,0.9999999999999974,8,24
sweep_42737,3,1,1.0,0.9887463851405481,1.0,0.04399017480272771,1.1102230246251565e-16,0.9999999999999974,8,24
sweep_42737,3,2,1.0,0.9887463851405481,1.0,0.0444902791995595,2.220446049250313e-16,0.999999999999995,8,24
sweep_42737,4,0,0.9999995719085573,0.7280316468657224,0.9999996809895497,0.197031214658014,5.454049629705082e-07,0.9999972318931588,8,24
sweep_42737,4,1,0.9999995719085573,0.7280316468657224,0.9999996809895497,0.1965074241964263,2.3709679908279213e-06,0.9999879346065734,8,24
sweep_42737,4,2,0.9999995719085573,0.7280316468657224,0.9999996809895497,0.19922265180009202,1.4962619176994707e-06,0.9999924895554467,8,24
sweep_42737,5,0,0.9999999501767312,0.9748440571542248,1.0,7.712642025037297e-06,1.5853764161910533e-05,0.32727272728197804,8,24
sweep_42737,5,1,0.9999999501767312,0.9748440571542248,1.0,6.4172370336512685e-06,1.1190306193897825e-05,0.36445953593405006,8,24
sweep_42737,5,2,0.9999999501767312,0.9748440571542248,1.0,2.84989098098265e-06,1.1090659655765833e-05,0.20443173696956374,8,24
sweep_42737,6,0,1.0,0.6380832640596104,1.0,0.12519526422140492,1.1102230246251565e-16,0.9999999999999991,8,24
sweep_42737,6,1,1.0,0.6380832640596104,1.0,0.126156183156941,0.0,1.0,8,24
sweep_42737,6,2,1.0,0.6380832640596104,1.0,0.1250453098148595,0.0,1.0,8,24
sweep_42737,7,0,1.0,1.0,1.0,0.052403748365298264,0.0,1.0,8,24
sweep_42737,7,1,1.0,1.0,1.0,0.05232736772369284,0.0,1.0,8,24
sweep_42737,7,2,1.0,1.0,1.0,0.05120299326921296,0.0,1.0,8,24
