dataset,panel,seed,auroc_values,auroc_panels,auroc_both,imp_values,imp_panels,imp_share_values,n_panels,n_full
sweep_42333,8,1,0.9139540261255198,0.9639507066650372,0.9838103083321545,0.06488062471889955,0.13598301101312582,0.3230083159774006,18,6
sweep_42333,8,2,0.9139540261255198,0.9639507066650372,0.9838103083321545,0.06695063196233042,0.13476013721069946,0.33191401845728613,18,6
sweep_42333,9,0,0.9278043291717861,0.9363329425753724,0.9627059150379995,0.07811933758927037,0.18429019397352886,0.29770007638070506,18,6
sweep_42333,9,1,0.9278043291717861,0.9363329425753724,0.9627059150379995,0.07843372313402075,0.18515391217500887,0.2975622245788017,18,6
sweep_42333,9,2,0.9278043291717861,0.9363329425753724,0.9627059150379995,0.07988208152915777,0.18474743533964588,0.30186383769411934,18,6
sweep_42333,10,0,0.9025846290979275,0.9999843537626241,0.9999949128353888,0.0005459243678416215,0.39616250058165825,0.0013761350490882982,18,6
sweep_42333,10,1,0.9025846290979275,0.9999843537626241,0.9999949128353888,0.0005046926849208155,0.39914616537547165,0.0012628339830676651,18,6
sweep_42333,10,2,0.9025846290979275,0.9999843537626241,0.9999949128353888,0.0005525131009990192,0.39733610732002245,0.0013886124725416462,18,6
sweep_42333,11,0,0.9157976523827007,0.9998213031852138,0.9999833038472143,0.00032385166167681056,0.15034084009617676,0.002149486106521234,18,6
sweep_42333,11,1,0.9157976523827007,0.9998213031852138,0.9999833038472143,0.0002190748294184086,0.15288330805712713,0.0014309041132348089,18,6
sweep_42333,11,2,0.9157976523827007,0.9998213031852138,0.9999833038472143,0.0003654841987308366,0.15102473969275887,0.002414186262071986,18,6
sweep_42333,12,0,0.849809603202577,0.8131490529365023,0.9020010334987469,0.26096345584488856,0.19747014168549404,0.5692502845574996,18,6
sweep_42333,12,1,0.849809603202577,0.8131490529365023,0.9020010334987469,0.2549950973145714,0.19673728021379455,0.5644826671706951,18,6
sweep_42333,12,2,0.849809603202577,0.8131490529365023,0.9020010334987469,0.2600796586417029,0.1985834039801525,0.5670385950745842,18,6
sweep_42333,13,0,0.9169682217121717,0.827698654638272,0.9421064107930559,0.23191479999249354,0.1289506115359933,0.6426628670511585,18,6
sweep_42333,13,1,0.9169682217121717,0.827698654638272,0.9421064107930559,0.231374052731544,0.12579032536776613,0.647808311575826,18,6
sweep_42333,13,2,0.9169682217121717,0.827698654638272,0.9421064107930559,0.23139806540135988,0.12788036717569506,0.6440633347834805,18,6
sweep_42333,14,0,0.9964209760296673,0.997602548339213,0.9985014370346206,0.003963403181800773,0.09599165962167,0.03965185024788109,18,6
sweep_42333,14,1,0.9964209760296673,0.997602548339213,0.9985014370346206,0.0040428293153106365,0.09603562280542854,0.04039660116278761,18,6
sweep_42333,14,2,0.9964209760296673,0.997602548339213,0.9985014370346206,0.003783540130958052,0.09538315912067818,0.03815333332167577,18,6
sweep_42333,15,0,0.9067920699405688,0.857656593092409,0.9329065225571647,0.20170767233014708,0.18258041628145494,0.5248866106126229,18,6
