dataset,panel,seed,auroc_values,auroc_panels,auroc_both,imp_values,imp_panels,imp_share_values,n_panels,n_full
cand_eicu_regime,19,0,0.5094898619676665,0.9728809572869055,0.9724109054318638,0.00032964562043069634,0.435496557622591,0.0007563694380415263,30,2
cand_eicu_regime,19,1,0.5094898619676665,0.9728809572869055,0.9724109054318638,0.00035182822172130646,0.43620854258358666,0.0008059096639310183,30,2
cand_eicu_regime,19,2,0.5094898619676665,0.9728809572869055,0.9724109054318638,0.00037903318217724635,0.436887218771284,0.000866824687439147,30,2
cand_eicu_regime,20,0,0.521874988734842,0.7545147135726342,0.7540516108560478,0.0048777289893152664,0.23142051454421897,0.020642256651489006,30,2
cand_eicu_regime,20,1,0.521874988734842,0.7545147135726342,0.7540516108560478,0.005025055372594345,0.23448500906823466,0.02098056039659989,30,2
cand_eicu_regime,20,2,0.521874988734842,0.7545147135726342,0.7540516108560478,0.005251178465478734,0.22797704894194126,0.02251519262419979,30,2
cand_eicu_regime,21,0,0.5377880746431907,0.7105860650061866,0.7133506679268664,0.010644821682739058,0.13138248313213796,0.07494912120323527,30,2
cand_eicu_regime,21,1,0.5377880746431907,0.7105860650061866,0.7133506679268664,0.010729163043501022,0.13031265716550566,0.07607079253232636,30,2
cand_eicu_regime,21,2,0.5377880746431907,0.7105860650061866,0.7133506679268664,0.010282936937336618,0.13180499330872608,0.07237023524467562,30,2
cand_eicu_regime,22,0,0.5294308573294652,0.8861486053942577,0.8852491448044678,0.005394249752949776,0.3725331023909889,0.014273245168281188,30,2
cand_eicu_regime,22,1,0.5294308573294652,0.8861486053942577,0.8852491448044678,0.005496015090698747,0.3740877405960239,0.01447905767399253,30,2
cand_eicu_regime,22,2,0.5294308573294652,0.8861486053942577,0.8852491448044678,0.00472951040678149,0.37054368484229594,0.012602846317447227,30,2
cand_eicu_regime,23,0,0.5244616294308714,0.7938696438048481,0.7929722921909981,0.00362251749419229,0.17719673068624997,0.020033915253188782,30,2
cand_eicu_regime,23,1,0.5244616294308714,0.7938696438048481,0.7929722921909981,0.003241544525171669,0.1828558469370405,0.017418538216479398,30,2
cand_eicu_regime,23,2,0.5244616294308714,0.7938696438048481,0.7929722921909981,0.0036898114532843973,0.1791187955914535,0.020184013832463626,30,2
cand_eicu_regime,24,0,0.519903584289657,0.9292019701539189,0.9294404289276992,0.00014132083974727205,0.4155369188841954,0.00033997651606955674,30,2
cand_eicu_regime,24,1,0.519903584289657,0.9292019701539189,0.9294404289276992,0.00020357104108736923,0.41634111564770226,0.0004887135704589169,30,2
cand_eicu_regime,24,2,0.519903584289657,0.9292019701539189,0.9294404289276992,8.85242569915734e-05,0.4197724947121253,0.00021084180953241782,30,2
cand_eicu_regime,25,0,0.5403239631219625,0.9851461905721692,0.9851699866590226,0.0003657662041182119,0.3244720253338521,0.0011259964623773077,30,2
cand_eicu_regime,25,1,0.5403239631219625,0.9851461905721692,0.9851699866590226,0.00037336600149007193,0.3244103111322998,0.0011495836391318068,30,2
cand_eicu_regime,25,2,0.5403239631219625,0.9851461905721692,0.9851699866590226,0.0003532922197634347,0.3266546130426934,0.0010803782235168965,30,2
cand_eicu_regime,26,0,0.5440270820445021,0.9610545714780745,0.9605180921983082,0.000320120491855036,0.26574035876463165,0.001203186932345689,30,2
cand_eicu_regime,26,1,0.5440270820445021,0.9610545714780745,0.9605180921983082,0.0003303495516110422,0.2591563010071477,0.0012730888116968355,30,2
cand_eicu_regime,26,2,0.5440270820445021,0.9610545714780745,0.9605180921983082,0.0003325462206515972,0.26406456128947564,0.0012577528694744124,30,2
cand_eicu_regime,27,0,0.5465780611954231,0.8076255290095662,0.8065214001942678,0.006205080550046316,0.555271281916408,0.011051365586947645,30,2
cand_eicu_regime,27,1,0.5465780611954231,0.8076255290095662,0.8065214001942678,0.005855962404551773,0.5510841689626639,0.010514527639041106,30,2
cand_eicu_regime,27,2,0.5465780611954231,0.8076255290095662,0.8065214001942678,0.006346505718901385,0.5509253471418352,0.011388527316285237,30,2
cand_eicu_regime,28,0,0.5407109842653058,0.9464370020424839,0.9460810045998314,0.00041102159231642954,0.2615390431025194,0.001569083759514462,30,2
cand_eicu_regime,28,1,0.5407109842653058,0.9464370020424839,0.9460810045998314,0.00034629113548778623,0.25646589076218673,0.0013484217646099208,30,2
cand_eicu_regime,28,2,0.5407109842653058,0.9464370020424839,0.9460810045998314,0.0002736380841835695,0.2594026821359089,0.0010537660266890857,30,2
cand_eicu_regime,29,0,0.5514655104108444,0.8222817831965886,0.8187623015401667,0.004604481618452394,0.23171786060768773,0.01948390310911146,30,2
cand_eicu_regime,29,1,0.5514655104108444,0.8222817831965886,0.8187623015401667,0.007104220489449475,0.245566351912487,0.028116533009425473,30,2
cand_eicu_regime,29,2,0.5514655104108444,0.8222817831965886,0.8187623015401667,0.005033657343441744,0.24184714418003128,0.020389018961294778,30,2
