dataset,panel,seed,auroc_values,auroc_panels,auroc_both,imp_values,imp_panels,imp_share_values,n_panels,n_full
cand_acs_income,0,0,1.0,0.9916550399170512,1.0,0.501057844533149,0.0,1.0,11,23
cand_acs_income,0,1,1.0,0.9916550399170512,1.0,0.50327023391368,0.0,1.0,11,23
cand_acs_income,0,2,1.0,0.9916550399170512,1.0,0.5001783695885261,0.0,1.0,11,23
cand_acs_income,1,0,0.960034029036947,0.9521795540207749,0.9738475115384195,0.04109361685784718,0.22363781664640692,0.15522756898903292,11,23
cand_acs_income,1,1,0.960034029036947,0.9521795540207749,0.9738475115384195,0.04203712957308592,0.22894683759184953,0.15512773693913728,11,23
cand_acs_income,1,2,0.960034029036947,0.9521795540207749,0.9738475115384195,0.04149078054704869,0.22837708916212163,0.1537447958949772,11,23
cand_acs_income,2,0,0.9829978334711574,0.9899441878315445,0.993835672106879,0.08043811411648316,0.030512116187634608,0.7249927638365417,11,23
cand_acs_income,2,1,0.9829978334711574,0.9899441878315445,0.993835672106879,0.0773871692207102,0.029879664650436455,0.7214454498924696,11,23
cand_acs_income,2,2,0.9829978334711574,0.9899441878315445,0.993835672106879,0.07667533154623063,0.02965311684760752,0.7211177507474477,11,23
cand_acs_income,3,0,1.0,0.9406453092899552,1.0,0.4728690654137513,0.0,1.0,11,23
cand_acs_income,3,1,1.0,0.9406453092899552,1.0,0.46568141751513814,0.0,1.0,11,23
cand_acs_income,3,2,1.0,0.9406453092899552,1.0,0.4688328974385787,0.0,1.0,11,23
cand_acs_income,4,0,1.0,0.7043894533881623,1.0,0.6683865444255515,0.0,1.0,11,23
cand_acs_income,4,1,1.0,0.7043894533881623,1.0,0.6658607400083599,0.0,1.0,11,23
cand_acs_income,4,2,1.0,0.7043894533881623,1.0,0.6631175623643158,0.0,1.0,11,23
cand_acs_income,5,0,1.0,0.8614621069050402,1.0,0.5008980432781988,0.0,1.0,11,23
cand_acs_income,5,1,1.0,0.8614621069050402,1.0,0.5014876552451144,0.0,1.0,11,23
cand_acs_income,5,2,1.0,0.8614621069050402,1.0,0.5003537860779688,0.0,1.0,11,23
cand_acs_income,6,0,1.0,0.7795299991047064,1.0,0.5044141764257175,0.0,1.0,11,23
cand_acs_income,6,1,1.0,0.7795299991047064,1.0,0.49879843211561004,0.0,1.0,11,23
cand_acs_income,6,2,1.0,0.7795299991047064,1.0,0.49709365259289884,0.0,1.0,11,23
cand_acs_income,7,0,0.9999819831457715,0.980785811750529,0.9999811118735125,0.06794192164598911,8.501505072144866e-07,0.999987487256043,11,23
cand_acs_income,7,1,0.9999819831457715,0.980785811750529,0.9999811118735125,0.0678582003025564,1.7953488973265763e-07,0.9999973542709071,11,23
cand_acs_income,7,2,0.9999819831457715,0.980785811750529,0.9999811118735125,0.0669192645118788,8.765526968712578e-07,0.9999869015115191,11,23
cand_acs_income,8,0,1.0,0.6584510453203748,1.0,0.4960603590871454,0.0,1.0,11,23
cand_acs_income,8,1,1.0,0.6584510453203748,1.0,0.4951833321236563,0.0,1.0,11,23
cand_acs_income,8,2,1.0,0.6584510453203748,1.0,0.49772545525450385,0.0,1.0,11,23
cand_acs_income,9,0,0.9614523158128057,0.6486757524482738,0.9617434949882482,0.154448239080764,0.03406385687073854,0.8193014793093067,11,23
cand_acs_income,9,1,0.9614523158128057,0.6486757524482738,0.9617434949882482,0.15366888435619863,0.03413751488312611,0.8182302891627025,11,23
cand_acs_income,9,2,0.9614523158128057,0.6486757524482738,0.9617434949882482,0.15588671067973858,0.03300443867815772,0.8252727097571763,11,23
cand_acs_income,10,0,1.0,0.8839347655166847,1.0,0.5072739602962345,0.0,1.0,11,23
cand_acs_income,10,1,1.0,0.8839347655166847,1.0,0.499216140951828,0.0,1.0,11,23
cand_acs_income,10,2,1.0,0.8839347655166847,1.0,0.499216140951828,0.0,1.0,11,23
