dataset,panel,seed,auroc_values,auroc_panels,auroc_both,imp_values,imp_panels,imp_share_values,n_panels,n_full
cand_mimic4_regime,8,0,0.5658630694356738,0.7867832953634601,0.7898886338940192,0.008363897968377776,0.1764862486737344,0.045246910106980294,22,2
cand_mimic4_regime,8,1,0.5658630694356738,0.7867832953634601,0.7898886338940192,0.009277965090973672,0.17615452898052053,0.05003419242906002,22,2
cand_mimic4_regime,8,2,0.5658630694356738,0.7867832953634601,0.7898886338940192,0.007890349965128052,0.17027933952861352,0.04428559081821384,22,2
cand_mimic4_regime,9,0,0.566763429975808,0.9363223551177133,0.9365400136794501,0.0013496266121060252,0.11225104238182182,0.011880445987322179,22,2
cand_mimic4_regime,9,1,0.566763429975808,0.9363223551177133,0.9365400136794501,0.0007274729322988005,0.11406497352343714,0.006337289209872486,22,2
cand_mimic4_regime,9,2,0.566763429975808,0.9363223551177133,0.9365400136794501,0.0007939619783422502,0.11323480350925574,0.006962821836640889,22,2
cand_mimic4_regime,10,0,0.5903958607750689,0.9708650222800541,0.9707492660762645,0.0002515842111108224,0.09695965085062519,0.002588015788000725,22,2
cand_mimic4_regime,10,1,0.5903958607750689,0.9708650222800541,0.9707492660762645,0.00019663104637535067,0.09942407657202901,0.001973796925118651,22,2
cand_mimic4_regime,10,2,0.5903958607750689,0.9708650222800541,0.9707492660762645,0.00015237844181248406,0.09799875843570405,0.001552487792399574,22,2
cand_mimic4_regime,11,0,0.5359441814691275,0.9536625499656602,0.9533441845071106,0.0007537136695439095,0.41773778538931094,0.0018010250417008122,22,2
cand_mimic4_regime,11,1,0.5359441814691275,0.9536625499656602,0.9533441845071106,0.000491073798480679,0.41846465542828604,0.0011721376847788068,22,2
cand_mimic4_regime,11,2,0.5359441814691275,0.9536625499656602,0.9533441845071106,0.0008429597933095057,0.4162865650334838,0.002020858613783169,22,2
cand_mimic4_regime,12,0,0.5401372685630818,0.9492892274401746,0.9492371647524591,0.0007541684819374339,0.4468484512722526,0.001684906317911188,22,2
cand_mimic4_regime,12,1,0.5401372685630818,0.9492892274401746,0.9492371647524591,0.0006736513531704347,0.4501065695275187,0.0014944119594562564,22,2
cand_mimic4_regime,12,2,0.5401372685630818,0.9492892274401746,0.9492371647524591,0.001476811719973714,0.44450041477785485,0.003311406126206995,22,2
cand_mimic4_regime,13,0,0.5859074239941463,0.9542609785542211,0.9537698203986821,0.00012304705210797184,0.15399712262390564,0.0007983838349428069,22,2
cand_mimic4_regime,13,1,0.5859074239941463,0.9542609785542211,0.9537698203986821,7.422211312557714e-05,0.15333483532464587,0.0004838183244537856,22,2
cand_mimic4_regime,13,2,0.5859074239941463,0.9542609785542211,0.9537698203986821,5.629876091173269e-05,0.15217003553419117,0.0003698358839975286,22,2
cand_mimic4_regime,14,0,0.5893982916952698,0.9045842643441473,0.9048436044355725,0.002303203395226605,0.1272756075624255,0.017774537196357815,22,2
cand_mimic4_regime,14,1,0.5893982916952698,0.9045842643441473,0.9048436044355725,0.0019957013342716268,0.12738460512697558,0.015425078119361169,22,2
cand_mimic4_regime,14,2,0.5893982916952698,0.9045842643441473,0.9048436044355725,0.002136295255795617,0.12319471111804059,0.017045225420304174,22,2
cand_mimic4_regime,15,0,0.5319119479274228,0.7614220397181909,0.7657879323081647,0.010623110858114182,0.2205288033993581,0.045957269669337275,22,2
cand_mimic4_regime,15,1,0.5319119479274228,0.7614220397181909,0.7657879323081647,0.010724247180919577,0.22724445656601733,0.04506578811440712,22,2
