dataset,panel,kind,model,value,n_panels,n_cols_missing,n_full,n_dev,n_holdout
sweep_46725,-1,fit,lca_1,-1.4500409051091834,3,3,7,60000,60000
sweep_46725,-1,fit,lca_2,-1.4132072712070978,3,3,7,60000,60000
sweep_46725,-1,fit,lca_5,-1.4132115585521128,3,3,7,60000,60000
sweep_46725,0,auroc,values,0.8229278870442438,3,3,7,60000,60000
sweep_46725,0,auroc,panels_tree,0.627384673979539,3,3,7,60000,60000
sweep_46725,0,auroc,panels_l1,0.627384673979539,3,3,7,60000,60000
sweep_46725,0,auroc,lca_1,0.5,3,3,7,60000,60000
sweep_46725,0,auroc,lca_2,0.627384673979539,3,3,7,60000,60000
sweep_46725,0,auroc,lca_5,0.627384673979539,3,3,7,60000,60000
sweep_46725,0,auroc,both,0.8308587557635458,3,3,7,60000,60000
sweep_46725,1,auroc,values,0.9803404423579062,3,3,7,60000,60000
sweep_46725,1,auroc,panels_tree,0.6143443922933486,3,3,7,60000,60000
sweep_46725,1,auroc,panels_l1,0.6143443922933486,3,3,7,60000,60000
sweep_46725,1,auroc,lca_1,0.5,3,3,7,60000,60000
sweep_46725,1,auroc,lca_2,0.6143443922933486,3,3,7,60000,60000
sweep_46725,1,auroc,lca_5,0.6143443922933486,3,3,7,60000,60000
sweep_46725,1,auroc,both,0.9814022832677127,3,3,7,60000,60000
sweep_46725,2,auroc,values,0.7883487476837413,3,3,7,60000,60000
sweep_46725,2,auroc,panels_tree,0.6797366397379074,3,3,7,60000,60000
sweep_46725,2,auroc,panels_l1,0.6797366397379074,3,3,7,60000,60000
sweep_46725,2,auroc,lca_1,0.5,3,3,7,60000,60000
sweep_46725,2,auroc,lca_2,0.6797366397379074,3,3,7,60000,60000
sweep_46725,2,auroc,lca_5,0.6797366397379074,3,3,7,60000,60000
sweep_46725,2,auroc,both,0.8227997611788312,3,3,7,60000,60000
