dataset,panel,kind,model,value,n_panels,n_cols_missing,n_full,n_dev,n_holdout
sweep_42739,-1,fit,lca_1,-3.906411844151179,9,37,24,60000,60000
sweep_42739,-1,fit,lca_2,-3.409746348024575,9,37,24,60000,60000
sweep_42739,-1,fit,lca_5,-3.075417098746671,9,37,24,60000,60000
sweep_42739,-1,fit,lca_10,-2.934412536826009,9,37,24,60000,60000
sweep_42739,-1,fit,lca_20,-2.9215187290242115,9,37,24,60000,60000
sweep_42739,-1,fit,lca_50,-2.910486055116403,9,37,24,60000,60000
sweep_42739,-1,fit,lca_100,-2.9094865753188692,9,37,24,60000,60000
sweep_42739,0,auroc,values,0.8393990481918393,9,37,24,60000,60000
sweep_42739,0,auroc,panels_tree,0.8978012107185718,9,37,24,60000,60000
sweep_42739,0,auroc,panels_l1,0.8961673254107927,9,37,24,60000,60000
sweep_42739,0,auroc,lca_1,0.5,9,37,24,60000,60000
sweep_42739,0,auroc,lca_2,0.7804223864740275,9,37,24,60000,60000
sweep_42739,0,auroc,lca_5,0.7178266552917482,9,37,24,60000,60000
sweep_42739,0,auroc,lca_10,0.8955090398164339,9,37,24,60000,60000
sweep_42739,0,auroc,lca_20,0.8959455278875534,9,37,24,60000,60000
sweep_42739,0,auroc,lca_50,0.8968310076944169,9,37,24,60000,60000
sweep_42739,0,auroc,lca_100,0.8967502303057161,9,37,24,60000,60000
sweep_42739,0,auroc,both,0.9484108838328078,9,37,24,60000,60000
sweep_42739,1,auroc,values,0.7077567186312161,9,37,24,60000,60000
sweep_42739,1,auroc,panels_tree,0.9790616049175764,9,37,24,60000,60000
sweep_42739,1,auroc,panels_l1,0.9778642274770245,9,37,24,60000,60000
sweep_42739,1,auroc,lca_1,0.5,9,37,24,60000,60000
sweep_42739,1,auroc,lca_2,0.9771114584385241,9,37,24,60000,60000
sweep_42739,1,auroc,lca_5,0.9775014856946258,9,37,24,60000,60000
sweep_42739,1,auroc,lca_10,0.9787336022869821,9,37,24,60000,60000
sweep_42739,1,auroc,lca_20,0.978668276247367,9,37,24,60000,60000
sweep_42739,1,auroc,lca_50,0.9788002468525312,9,37,24,60000,60000
sweep_42739,1,auroc,lca_100,0.9790007982895074,9,37,24,60000,60000
sweep_42739,1,auroc,both,0.9883725469939544,9,37,24,60000,60000
sweep_42739,2,auroc,values,0.6820357947337119,9,37,24,60000,60000
sweep_42739,2,auroc,panels_tree,0.9353500219683623,9,37,24,60000,60000
sweep_42739,2,auroc,panels_l1,0.9349035293498155,9,37,24,60000,60000
sweep_42739,2,auroc,lca_1,0.5,9,37,24,60000,60000
sweep_42739,2,auroc,lca_2,0.9329217455881668,9,37,24,60000,60000
sweep_42739,2,auroc,lca_5,0.9345182333178378,9,37,24,60000,60000
sweep_42739,2,auroc,lca_10,0.9357063976822938,9,37,24,60000,60000
sweep_42739,2,auroc,lca_20,0.9356924265981909,9,37,24,60000,60000
sweep_42739,2,auroc,lca_50,0.9342581043367252,9,37,24,60000,60000
sweep_42739,2,auroc,lca_100,0.9339649069329098,9,37,24,60000,60000
