dataset,panel,kind,model,value,n_panels,n_cols_missing,n_full,n_dev,n_holdout
sweep_42093,4,auroc,lca_10,0.9524435209510356,11,13,13,60000,60000
sweep_42093,4,auroc,lca_20,0.9535834001986689,11,13,13,60000,60000
sweep_42093,4,auroc,lca_50,0.9559341848149165,11,13,13,60000,60000
sweep_42093,4,auroc,lca_100,0.9583449193539413,11,13,13,60000,60000
sweep_42093,4,auroc,both,0.9913593972083723,11,13,13,60000,60000
sweep_42093,5,auroc,values,0.7957604027005024,11,13,13,60000,60000
sweep_42093,5,auroc,panels_tree,0.7550841930734281,11,13,13,60000,60000
sweep_42093,5,auroc,panels_l1,0.7168911871286455,11,13,13,60000,60000
sweep_42093,5,auroc,lca_1,0.5,11,13,13,60000,60000
sweep_42093,5,auroc,lca_2,0.5556106238096006,11,13,13,60000,60000
sweep_42093,5,auroc,lca_5,0.7349715480706275,11,13,13,60000,60000
sweep_42093,5,auroc,lca_10,0.7492702590130498,11,13,13,60000,60000
sweep_42093,5,auroc,lca_20,0.7599120895947464,11,13,13,60000,60000
sweep_42093,5,auroc,lca_50,0.7642611076003807,11,13,13,60000,60000
sweep_42093,5,auroc,lca_100,0.7651934995587352,11,13,13,60000,60000
sweep_42093,5,auroc,both,0.8657254947168209,11,13,13,60000,60000
sweep_42093,6,auroc,values,0.8749687270873573,11,13,13,60000,60000
sweep_42093,6,auroc,panels_tree,0.849115161666366,11,13,13,60000,60000
sweep_42093,6,auroc,panels_l1,0.8207953917899847,11,13,13,60000,60000
sweep_42093,6,auroc,lca_1,0.5,11,13,13,60000,60000
sweep_42093,6,auroc,lca_2,0.5381058054464577,11,13,13,60000,60000
sweep_42093,6,auroc,lca_5,0.625555803818953,11,13,13,60000,60000
sweep_42093,6,auroc,lca_10,0.8060963008202072,11,13,13,60000,60000
sweep_42093,6,auroc,lca_20,0.8242859310236011,11,13,13,60000,60000
sweep_42093,6,auroc,lca_50,0.8472309859201551,11,13,13,60000,60000
sweep_42093,6,auroc,lca_100,0.8561939345390108,11,13,13,60000,60000
sweep_42093,6,auroc,both,0.9336577308394448,11,13,13,60000,60000
sweep_42093,7,auroc,values,0.9985443488574635,11,13,13,60000,60000
sweep_42093,7,auroc,panels_tree,0.745870447981239,11,13,13,60000,60000
sweep_42093,7,auroc,panels_l1,0.7163642282388023,11,13,13,60000,60000
sweep_42093,7,auroc,lca_1,0.5,11,13,13,60000,60000
sweep_42093,7,auroc,lca_2,0.641134078835035,11,13,13,60000,60000
sweep_42093,7,auroc,lca_5,0.7201241087048026,11,13,13,60000,60000
sweep_42093,7,auroc,lca_10,0.7370744049325503,11,13,13,60000,60000
sweep_42093,7,auroc,lca_20,0.7468343231905245,11,13,13,60000,60000
sweep_42093,7,auroc,lca_50,0.7512986940596962,11,13,13,60000,60000
sweep_42093,7,auroc,lca_100,0.7525006373045418,11,13,13,60000,60000
sweep_42093,7,auroc,both,0.9989277321104385,11,13,13,60000,60000
sweep_42093,8,auroc,values,0.8237503066163899,11,13,13,60000,60000
sweep_42093,8,auroc,panels_tree,0.9627271764873382,11,13,13,60000,60000
sweep_42093,8,auroc,panels_l1,0.9547049991892101,11,13,13,60000,60000
sweep_42093,8,auroc,lca_1,0.5,11,13,13,60000,60000
sweep_42093,8,auroc,lca_2,0.9267252608225999,11,13,13,60000,60000
sweep_42093,8,auroc,lca_5,0.9573216487342622,11,13,13,60000,60000
sweep_42093,8,auroc,lca_10,0.9598090809355014,11,13,13,60000,60000
sweep_42093,8,auroc,lca_20,0.9614119041514109,11,13,13,60000,60000
sweep_42093,8,auroc,lca_50,0.9639476625411413,11,13,13,60000,60000
sweep_42093,8,auroc,lca_100,0.9640943804981861,11,13,13,60000,60000
sweep_42093,8,auroc,both,0.9719036590463535,11,13,13,60000,60000
sweep_42093,9,auroc,values,0.7813090616062742,11,13,13,60000,60000
sweep_42093,9,auroc,panels_tree,0.8649716734097714,11,13,13,60000,60000
sweep_42093,9,auroc,panels_l1,0.8262510010028592,11,13,13,60000,60000
sweep_42093,9,auroc,lca_1,0.5,11,13,13,60000,60000
sweep_42093,9,auroc,lca_2,0.6492903190676222,11,13,13,60000,60000
sweep_42093,9,auroc,lca_5,0.8544787498634016,11,13,13,60000,60000
sweep_42093,9,auroc,lca_10,0.8579367426945074,11,13,13,60000,60000
sweep_42093,9,auroc,lca_20,0.8597682781040765,11,13,13,60000,60000
sweep_42093,9,auroc,lca_50,0.868802452943584,11,13,13,60000,60000
sweep_42093,9,auroc,lca_100,0.8696586731192866,11,13,13,60000,60000
sweep_42093,9,auroc,both,0.8933192628538817,11,13,13,60000,60000
sweep_42093,10,auroc,values,0.7575640672632842,11,13,13,60000,60000
sweep_42093,10,auroc,panels_tree,0.7977968904999841,11,13,13,60000,60000
sweep_42093,10,auroc,panels_l1,0.7820056853394726,11,13,13,60000,60000
sweep_42093,10,auroc,lca_1,0.5,11,13,13,60000,60000
sweep_42093,10,auroc,lca_2,0.7345089966780457,11,13,13,60000,60000
sweep_42093,10,auroc,lca_5,0.7838711663628213,11,13,13,60000,60000
sweep_42093,10,auroc,lca_10,0.7970393506873887,11,13,13,60000,60000
sweep_42093,10,auroc,lca_20,0.8000291811836155,11,13,13,60000,60000
sweep_42093,10,auroc,lca_50,0.8033593709793583,11,13,13,60000,60000
sweep_42093,10,auroc,lca_100,0.8044309980326224,11,13,13,60000,60000
sweep_42093,10,auroc,both,0.8461444325543729,11,13,13,60000,60000
