dataset,panel,kind,model,value,n_panels,n_cols_missing,n_full,n_dev,n_holdout
sweep_42333,9,auroc,lca_50,0.9369845315156601,18,26,6,44876,44567
sweep_42333,9,auroc,lca_100,0.9375558399765974,18,26,6,44876,44567
sweep_42333,9,auroc,both,0.9627059150379995,18,26,6,44876,44567
sweep_42333,10,auroc,values,0.9025846290979275,18,26,6,44876,44567
sweep_42333,10,auroc,panels_tree,0.9999843537626241,18,26,6,44876,44567
sweep_42333,10,auroc,panels_l1,0.999978903229112,18,26,6,44876,44567
sweep_42333,10,auroc,lca_1,0.5,18,26,6,44876,44567
sweep_42333,10,auroc,lca_2,0.7367401611618023,18,26,6,44876,44567
sweep_42333,10,auroc,lca_5,0.9455149387260641,18,26,6,44876,44567
sweep_42333,10,auroc,lca_10,0.993453481759127,18,26,6,44876,44567
sweep_42333,10,auroc,lca_20,0.999399874885675,18,26,6,44876,44567
sweep_42333,10,auroc,lca_50,0.9998602045027349,18,26,6,44876,44567
sweep_42333,10,auroc,lca_100,0.9999733351350731,18,26,6,44876,44567
sweep_42333,10,auroc,both,0.9999949128353888,18,26,6,44876,44567
sweep_42333,11,auroc,values,0.9157976523827007,18,26,6,44876,44567
sweep_42333,11,auroc,panels_tree,0.9998213031852138,18,26,6,44876,44567
sweep_42333,11,auroc,panels_l1,0.9995095081442803,18,26,6,44876,44567
sweep_42333,11,auroc,lca_1,0.5,18,26,6,44876,44567
sweep_42333,11,auroc,lca_2,0.7556723473378709,18,26,6,44876,44567
sweep_42333,11,auroc,lca_5,0.9461604051559834,18,26,6,44876,44567
sweep_42333,11,auroc,lca_10,0.9920197671884583,18,26,6,44876,44567
sweep_42333,11,auroc,lca_20,0.9985665694759535,18,26,6,44876,44567
sweep_42333,11,auroc,lca_50,0.9996312100246431,18,26,6,44876,44567
sweep_42333,11,auroc,lca_100,0.9997801328406308,18,26,6,44876,44567
sweep_42333,11,auroc,both,0.9999833038472143,18,26,6,44876,44567
sweep_42333,12,auroc,values,0.849809603202577,18,26,6,44876,44567
sweep_42333,12,auroc,panels_tree,0.8131490529365023,18,26,6,44876,44567
sweep_42333,12,auroc,panels_l1,0.7854730991160356,18,26,6,44876,44567
sweep_42333,12,auroc,lca_1,0.5,18,26,6,44876,44567
sweep_42333,12,auroc,lca_2,0.4844943207478464,18,26,6,44876,44567
sweep_42333,12,auroc,lca_5,0.5806874163467807,18,26,6,44876,44567
sweep_42333,12,auroc,lca_10,0.684796983591967,18,26,6,44876,44567
sweep_42333,12,auroc,lca_20,0.8009127785147739,18,26,6,44876,44567
sweep_42333,12,auroc,lca_50,0.8114255724001881,18,26,6,44876,44567
sweep_42333,12,auroc,lca_100,0.8168947124423203,18,26,6,44876,44567
sweep_42333,12,auroc,both,0.9020010334987469,18,26,6,44876,44567
sweep_42333,13,auroc,values,0.9169682217121717,18,26,6,44876,44567
sweep_42333,13,auroc,panels_tree,0.827698654638272,18,26,6,44876,44567
sweep_42333,13,auroc,panels_l1,0.8083575644195407,18,26,6,44876,44567
sweep_42333,13,auroc,lca_1,0.5,18,26,6,44876,44567
sweep_42333,13,auroc,lca_2,0.5186051062834771,18,26,6,44876,44567
sweep_42333,13,auroc,lca_5,0.7771910359512493,18,26,6,44876,44567
sweep_42333,13,auroc,lca_10,0.7985098012304961,18,26,6,44876,44567
sweep_42333,13,auroc,lca_20,0.8184411400273671,18,26,6,44876,44567
sweep_42333,13,auroc,lca_50,0.8268850106435257,18,26,6,44876,44567
sweep_42333,13,auroc,lca_100,0.8298286493705777,18,26,6,44876,44567
sweep_42333,13,auroc,both,0.9421064107930559,18,26,6,44876,44567
sweep_42333,14,auroc,values,0.9964209760296673,18,26,6,44876,44567
sweep_42333,14,auroc,panels_tree,0.997602548339213,18,26,6,44876,44567
sweep_42333,14,auroc,panels_l1,0.9907782307247821,18,26,6,44876,44567
sweep_42333,14,auroc,lca_1,0.5,18,26,6,44876,44567
sweep_42333,14,auroc,lca_2,0.9644562626625528,18,26,6,44876,44567
sweep_42333,14,auroc,lca_5,0.99074607305323,18,26,6,44876,44567
sweep_42333,14,auroc,lca_10,0.9970774400845557,18,26,6,44876,44567
sweep_42333,14,auroc,lca_20,0.9971745352562257,18,26,6,44876,44567
sweep_42333,14,auroc,lca_50,0.9976591977796524,18,26,6,44876,44567
sweep_42333,14,auroc,lca_100,0.9977137111108438,18,26,6,44876,44567
sweep_42333,14,auroc,both,0.9985014370346206,18,26,6,44876,44567
sweep_42333,15,auroc,values,0.9067920699405688,18,26,6,44876,44567
sweep_42333,15,auroc,panels_tree,0.857656593092409,18,26,6,44876,44567
sweep_42333,15,auroc,panels_l1,0.8276306546171841,18,26,6,44876,44567
sweep_42333,15,auroc,lca_1,0.5,18,26,6,44876,44567
sweep_42333,15,auroc,lca_2,0.5643674248372847,18,26,6,44876,44567
sweep_42333,15,auroc,lca_5,0.7862219082032377,18,26,6,44876,44567
sweep_42333,15,auroc,lca_10,0.8265419062205555,18,26,6,44876,44567
sweep_42333,15,auroc,lca_20,0.851347525281542,18,26,6,44876,44567
sweep_42333,15,auroc,lca_50,0.8566662563562149,18,26,6,44876,44567
sweep_42333,15,auroc,lca_100,0.8586254453153654,18,26,6,44876,44567
sweep_42333,15,auroc,both,0.9329065225571647,18,26,6,44876,44567
sweep_42333,16,auroc,values,0.9197304936418054,18,26,6,44876,44567
sweep_42333,16,auroc,panels_tree,0.9549874784732095,18,26,6,44876,44567
sweep_42333,16,auroc,panels_l1,0.9441903608328232,18,26,6,44876,44567
sweep_42333,16,auroc,lca_1,0.5,18,26,6,44876,44567
sweep_42333,16,auroc,lca_2,0.848400313034595,18,26,6,44876,44567
sweep_42333,16,auroc,lca_5,0.9089911864508665,18,26,6,44876,44567
sweep_42333,16,auroc,lca_10,0.9211048528115952,18,26,6,44876,44567
sweep_42333,16,auroc,lca_20,0.9533361900341617,18,26,6,44876,44567
sweep_42333,16,auroc,lca_50,0.9568716323334661,18,26,6,44876,44567
sweep_42333,16,auroc,lca_100,0.957501158872746,18,26,6,44876,44567
sweep_42333,16,auroc,both,0.9732134816039153,18,26,6,44876,44567
sweep_42333,17,auroc,values,0.9978557376086447,18,26,6,44876,44567
sweep_42333,17,auroc,panels_tree,0.9958358143549121,18,26,6,44876,44567
sweep_42333,17,auroc,panels_l1,0.9955984038203645,18,26,6,44876,44567
sweep_42333,17,auroc,lca_1,0.5,18,26,6,44876,44567
sweep_42333,17,auroc,lca_2,0.8099839226084811,18,26,6,44876,44567
sweep_42333,17,auroc,lca_5,0.9622004245427487,18,26,6,44876,44567
sweep_42333,17,auroc,lca_10,0.9947181150629046,18,26,6,44876,44567
sweep_42333,17,auroc,lca_20,0.9954218554398861,18,26,6,44876,44567
sweep_42333,17,auroc,lca_50,0.9958287206774843,18,26,6,44876,44567
sweep_42333,17,auroc,lca_100,0.9959228861324461,18,26,6,44876,44567
sweep_42333,17,auroc,both,0.9991368553804159,18,26,6,44876,44567
