dataset,panel,kind,model,value,n_panels,n_cols_missing,n_full,n_dev,n_holdout
cand_mimic4_regime,5,auroc,lca_1,0.5,22,54,2,33458,33531
cand_mimic4_regime,5,auroc,lca_2,0.7072153493845527,22,54,2,33458,33531
cand_mimic4_regime,5,auroc,lca_5,0.9486733547531672,22,54,2,33458,33531
cand_mimic4_regime,5,auroc,lca_10,0.989305678915474,22,54,2,33458,33531
cand_mimic4_regime,5,auroc,lca_20,0.9916737408716744,22,54,2,33458,33531
cand_mimic4_regime,5,auroc,lca_50,0.992307745262783,22,54,2,33458,33531
cand_mimic4_regime,5,auroc,lca_100,0.9938241949225068,22,54,2,33458,33531
cand_mimic4_regime,5,auroc,both,0.9945893515651052,22,54,2,33458,33531
cand_mimic4_regime,6,auroc,values,0.5914820292307466,22,54,2,33458,33531
cand_mimic4_regime,6,auroc,panels_tree,0.9887401418083475,22,54,2,33458,33531
cand_mimic4_regime,6,auroc,panels_l1,0.9871280856743397,22,54,2,33458,33531
cand_mimic4_regime,6,auroc,lca_1,0.5,22,54,2,33458,33531
cand_mimic4_regime,6,auroc,lca_2,0.7203963936409419,22,54,2,33458,33531
cand_mimic4_regime,6,auroc,lca_5,0.9284574980070699,22,54,2,33458,33531
cand_mimic4_regime,6,auroc,lca_10,0.9795609243963033,22,54,2,33458,33531
cand_mimic4_regime,6,auroc,lca_20,0.986120492957761,22,54,2,33458,33531
cand_mimic4_regime,6,auroc,lca_50,0.9877400556051844,22,54,2,33458,33531
cand_mimic4_regime,6,auroc,lca_100,0.9880195268813996,22,54,2,33458,33531
cand_mimic4_regime,6,auroc,both,0.9885702842777243,22,54,2,33458,33531
cand_mimic4_regime,7,auroc,values,0.5504439213505579,22,54,2,33458,33531
cand_mimic4_regime,7,auroc,panels_tree,0.9344766859547313,22,54,2,33458,33531
cand_mimic4_regime,7,auroc,panels_l1,0.9321521006364432,22,54,2,33458,33531
cand_mimic4_regime,7,auroc,lca_1,0.5,22,54,2,33458,33531
cand_mimic4_regime,7,auroc,lca_2,0.9059456056818258,22,54,2,33458,33531
cand_mimic4_regime,7,auroc,lca_5,0.909880213210977,22,54,2,33458,33531
cand_mimic4_regime,7,auroc,lca_10,0.9185152403349239,22,54,2,33458,33531
cand_mimic4_regime,7,auroc,lca_20,0.9272772811073429,22,54,2,33458,33531
cand_mimic4_regime,7,auroc,lca_50,0.9307377571025288,22,54,2,33458,33531
cand_mimic4_regime,7,auroc,lca_100,0.9319832711210595,22,54,2,33458,33531
