db,site,n_T,pos_T,prevalence_T,regime_distance,in_site,transfer,adapted,mask_only_in,mask_only_transfer,gain_adapted,delta_transfer
eicu,90,3154,381,0.12079898541534559,0.12104082622557805,0.4756152127410891,0.5044915146659069,0.4962688289234516,0.35371024488636194,0.36459244462396145,-0.008222685742455327,0.028876301924817827
