db,site,n_T,pos_T,prevalence_T,regime_distance,in_site,transfer,adapted,mask_only_in,mask_only_transfer,gain_adapted,delta_transfer
eicu,60,1335,93,0.0696629213483146,0.16699112701981692,0.1630030073031033,0.36560655354701616,0.35461420467835714,0.17452568079673342,0.2599357964349721,-0.010992348868659019,0.20260354624391286
