db,site,n_T,pos_T,prevalence_T,regime_distance,in_site,transfer,adapted,mask_only_in,mask_only_transfer,gain_adapted,delta_transfer
eicu,26,1502,120,0.07989347536617843,0.10072434505562396,0.21453043280823345,0.3191808121733045,0.3358461459943314,0.2781246839467968,0.27765791141368223,0.016665333821026862,0.10465037936507107
