db,site,n_T,pos_T,prevalence_T,regime_distance,in_site,transfer,adapted,mask_only_in,mask_only_transfer,gain_adapted,delta_transfer
eicu,58,1752,97,0.055365296803652965,0.1156813577879046,0.11887537663990774,0.24732326233528934,0.23421480585444118,0.14562332067608158,0.17875158496009846,-0.013108456480848157,0.1284478856953816
